lat,lon,date_iso,plant
36.85955,39.4985,2021-04-08,Arpa
37.90292,38.18917,2020-05-10,Mısır
37.04294,39.77063,2020-07-16,Buğday
37.50247,40.10041,2023-07-06,Arpa
36.74485,38.45546,2023-11-06,Nohut
36.78385,39.00151,2021-11-02,Buğday
36.90845,39.72546,2021-02-06,Domates
36.80333,38.04904,2024-11-09,Biber
36.73615,38.78113,2025-11-28,Buğday
37.30202,38.51911,2025-08-30,Mısır
37.41721,39.40036,2023-05-09,Domates
36.95592,38.01749,2022-05-25,Nohut
36.99754,38.18903,2023-09-08,Nohut
37.27341,38.96468,2025-01-10,Nohut
36.87186,40.14522,2025-07-12,Arpa
37.45329,38.90589,2025-09-12,Buğday
36.79752,38.68564,2024-05-15,Nohut
37.76046,38.13223,2025-02-21,Mısır
37.7185,38.94884,2021-02-04,Mısır
37.56669,38.20696,2023-09-28,Antep Fıstığı
37.15509,38.99423,2022-06-01,Nohut
37.64978,38.8547,2021-10-01,Biber
37.55796,40.03497,2022-07-07,Buğday
37.73028,38.4675,2025-04-28,Buğday
37.94679,37.9684,2021-07-14,Arpa
37.92341,38.0846,2022-03-19,Antep Fıstığı
37.26548,39.19353,2025-03-06,Buğday
37.87393,39.26119,2020-08-16,Mısır
37.18352,39.72409,2024-06-10,Mercimek
37.11161,38.85241,2024-11-13,Antep Fıstığı
37.21041,39.24549,2020-05-21,Arpa
36.81346,37.81439,2020-06-14,Antep Fıstığı
37.89797,39.87035,2022-03-20,Pamuk
36.98977,38.56231,2022-07-12,Biber
37.42761,39.34965,2025-08-13,Domates
37.15134,39.29659,2023-07-13,Nohut
37.92327,40.02851,2021-03-31,Pamuk
37.63522,38.44659,2025-11-27,Nohut
37.33537,39.46181,2024-10-13,Buğday
37.57398,38.52186,2024-10-16,Domates
36.97426,38.88977,2021-02-09,Domates
36.76706,38.01985,2022-01-27,Antep Fıstığı
37.71569,38.58483,2022-10-25,Nohut
36.78234,38.24941,2025-08-22,Arpa
37.68574,39.9765,2020-01-23,Arpa
37.65839,39.13497,2023-08-22,Mısır
37.29662,38.04316,2022-01-30,Pamuk
37.17799,39.02251,2024-11-06,Nohut
37.23195,39.89266,2024-03-24,Pamuk
37.88974,40.20137,2023-11-27,Nohut
37.3178,39.79295,2020-03-03,Biber
37.71687,39.12063,2025-02-05,Domates
37.12748,38.71362,2025-10-11,Biber
36.91041,40.05101,2023-06-13,Mercimek
37.1823,39.6451,2025-12-20,Arpa
36.76605,38.93686,2023-03-12,Mercimek
37.16901,38.94006,2024-12-01,Domates
37.40171,38.3131,2024-08-28,Mısır
37.85949,38.58582,2020-05-29,Buğday
37.28096,39.70563,2023-08-14,Pamuk
37.12492,39.61405,2022-04-30,Mısır
37.05064,39.18313,2020-09-22,Pamuk
37.13268,37.91303,2022-10-28,Nohut
37.83301,39.79339,2020-05-21,Buğday
37.40031,40.06753,2024-09-09,Mercimek
37.94556,38.23647,2024-01-17,Antep Fıstığı
36.90229,39.59177,2025-01-15,Arpa
37.34974,37.9011,2021-08-19,Mercimek
36.76207,39.67766,2020-03-08,Arpa
36.73238,39.22153,2021-05-18,Mercimek
37.72806,38.58348,2024-06-23,Domates
37.40697,39.61683,2025-06-08,Buğday
36.97244,39.457,2025-02-15,Nohut
36.99528,38.16778,2023-03-24,Pamuk
37.63847,38.01223,2025-10-08,Biber
37.6987,39.3929,2023-09-07,Pamuk
37.92654,38.40357,2023-04-20,Biber
37.4159,38.63456,2024-03-21,Antep Fıstığı
37.31988,39.3984,2025-12-14,Biber
37.49675,38.91536,2024-03-20,Antep Fıstığı
37.24734,38.50915,2025-12-15,Antep Fıstığı
36.77893,40.17328,2021-06-09,Nohut
37.70577,40.18165,2022-10-23,Buğday
37.58148,39.8461,2020-03-27,Nohut
36.80588,38.43401,2024-06-04,Mercimek
36.82355,39.1457,2023-11-28,Nohut
36.68789,38.43513,2022-03-19,Mısır
36.94415,39.36207,2025-03-08,Arpa
36.91337,39.24942,2023-01-10,Nohut
36.65528,38.84103,2021-03-25,Arpa
36.83738,38.45852,2020-02-11,Biber
37.29607,37.92033,2025-05-23,Nohut
36.91265,39.78505,2020-12-11,Mercimek
37.16036,38.75044,2024-10-14,Antep Fıstığı
37.60509,40.20404,2021-08-28,Biber
36.71639,39.30991,2021-10-08,Mısır
37.40853,37.83002,2025-10-30,Pamuk
37.24044,38.59769,2020-11-12,Arpa
37.43628,38.83852,2020-01-06,Nohut
37.72195,39.27552,2025-04-07,Arpa
36.84713,39.96976,2021-08-09,Pamuk
37.88196,39.46253,2023-11-04,Domates
37.59205,39.83897,2023-11-04,Arpa
36.84849,40.00209,2025-11-23,Buğday
37.20062,39.80669,2023-02-23,Antep Fıstığı
37.19575,39.972,2024-12-11,Biber
36.78861,39.13674,2025-09-01,Domates
36.78839,38.31467,2022-03-21,Mısır
36.95098,38.53014,2022-01-06,Mercimek
37.9242,38.11281,2020-06-17,Mercimek
36.86141,39.93803,2025-06-13,Mısır
36.91733,40.2273,2021-08-04,Arpa
37.44862,37.97381,2021-10-07,Arpa
37.01905,38.58849,2024-12-07,Buğday
37.43046,38.77799,2022-06-05,Nohut
37.85735,39.87472,2022-05-15,Mısır
37.70475,39.95813,2023-12-07,Pamuk
37.18238,39.24222,2022-02-24,Buğday
36.85605,40.04707,2024-11-28,Nohut
37.19868,38.90397,2022-10-03,Biber
36.75811,39.26881,2024-06-30,Mercimek
36.98166,38.04323,2024-01-07,Mercimek
37.28542,38.00819,2024-12-04,Nohut
37.74853,39.09466,2021-02-15,Antep Fıstığı
37.14835,40.02791,2022-01-27,Mısır
37.2538,39.28873,2024-10-14,Nohut
37.94308,38.5706,2023-06-20,Mercimek
36.68203,40.1011,2024-12-15,Buğday
37.02488,38.29329,2021-11-12,Antep Fıstığı
37.50615,37.94736,2025-01-17,Pamuk
36.81868,37.96982,2022-11-15,Nohut
36.6701,38.61368,2025-01-18,Mercimek
37.76172,38.78491,2020-11-25,Mercimek
37.37017,39.36964,2022-03-15,Nohut
37.40292,38.39173,2021-05-21,Mısır
37.71903,38.14636,2025-11-19,Domates
36.83845,38.44814,2020-01-28,Nohut
36.82859,39.4718,2024-06-26,Nohut
36.91759,37.88378,2022-10-13,Buğday
37.05249,38.98786,2020-08-15,Biber
36.93776,38.89624,2023-08-22,Buğday
37.81603,39.82424,2023-05-26,Buğday
36.81784,38.90648,2023-01-28,Buğday
36.74365,38.23151,2025-03-11,Arpa
36.8294,39.59579,2023-12-15,Pamuk
37.15173,39.65462,2021-03-23,Mercimek
36.76594,40.12586,2020-03-19,Pamuk
36.7448,39.82821,2025-03-07,Biber
37.39475,38.50034,2024-04-01,Arpa
36.87417,40.14703,2023-04-08,Buğday
37.44101,38.9601,2025-01-18,Mercimek
37.08959,39.75637,2020-04-29,Mercimek
37.14884,38.71483,2025-09-28,Pamuk
37.47072,39.75782,2025-07-03,Arpa
37.89248,38.54886,2023-03-06,Biber
36.91844,38.80801,2021-11-14,Buğday
37.76895,38.21275,2025-11-23,Antep Fıstığı
37.13383,38.76879,2023-05-23,Mısır
37.17414,37.84011,2025-09-16,Mercimek
36.70544,39.88172,2020-01-07,Mercimek
37.38221,38.77974,2021-02-03,Mercimek
37.01409,39.82986,2021-02-25,Nohut
37.04201,38.62417,2024-01-29,Mercimek
37.87837,38.88034,2023-08-07,Nohut
37.90024,39.76427,2020-09-23,Domates
37.65696,38.51236,2025-01-13,Mısır
37.16294,39.08272,2024-11-02,Mercimek
37.10891,39.47823,2021-02-18,Antep Fıstığı
37.78558,38.73872,2023-12-21,Domates
36.80571,37.90207,2022-07-04,Domates
37.27883,38.68634,2021-07-06,Arpa
37.50334,39.14913,2024-05-09,Pamuk
37.60186,39.31252,2021-10-03,Mercimek
37.56274,38.52023,2024-05-18,Biber
37.44705,39.52795,2023-09-28,Mısır
37.29166,39.55103,2023-04-08,Antep Fıstığı
36.69723,39.38971,2022-11-07,Antep Fıstığı
37.46133,38.87492,2023-06-20,Buğday
37.45502,40.0555,2024-01-12,Domates
37.42923,39.0373,2025-01-05,Nohut
37.92976,39.24191,2021-03-25,Antep Fıstığı
36.82882,39.56697,2022-09-20,Antep Fıstığı
37.18065,38.16565,2023-01-07,Pamuk
37.24865,39.20027,2022-06-19,Buğday
37.66793,38.45512,2023-01-21,Antep Fıstığı
36.74229,40.09474,2025-06-07,Buğday
37.05894,37.95062,2021-07-07,Arpa
37.79005,38.20267,2025-02-02,Nohut
37.33474,38.89565,2021-09-10,Pamuk
36.90978,39.64372,2025-06-10,Domates
37.37596,40.18207,2022-09-03,Nohut
37.38135,39.40291,2024-07-04,Mercimek
36.71151,39.8109,2021-01-29,Antep Fıstığı
36.95199,39.46887,2020-04-10,Mısır
37.53728,38.54973,2021-01-16,Antep Fıstığı
36.83306,38.82596,2025-01-11,Nohut
37.4515,39.65152,2023-05-06,Nohut
37.03094,40.22269,2022-05-10,Biber
36.93776,38.85659,2022-09-27,Arpa
37.1467,39.25094,2020-11-05,Biber
37.2551,39.04796,2025-08-10,Domates
37.90156,38.30887,2024-01-29,Mercimek
36.89554,39.24183,2023-05-23,Antep Fıstığı
36.79939,38.62742,2020-11-24,Mercimek
37.06384,38.27549,2020-04-03,Antep Fıstığı
36.65542,38.09293,2020-12-31,Mercimek
37.17784,39.7628,2020-03-23,Buğday
36.92375,38.55904,2021-05-10,Mercimek
36.90212,39.32143,2023-07-08,Antep Fıstığı
37.68934,37.81396,2025-03-16,Biber
37.88,39.28055,2021-10-13,Mısır
36.81352,39.77292,2023-07-20,Buğday
36.78272,39.76883,2020-12-30,Antep Fıstığı
36.95809,38.20223,2021-08-07,Buğday
37.66019,38.04799,2022-04-22,Nohut
37.28803,39.20978,2025-05-23,Pamuk
37.37136,38.65977,2023-09-01,Antep Fıstığı
37.66443,37.80946,2021-11-08,Biber
37.23851,39.82379,2025-06-15,Domates
37.64545,39.8371,2024-12-30,Arpa
36.82401,40.01268,2020-12-20,Nohut
37.33538,38.1692,2021-06-27,Buğday
37.00314,38.16134,2020-05-15,Mercimek
36.75473,38.82321,2024-08-16,Buğday
36.76605,38.31554,2023-03-21,Nohut
37.32757,37.97529,2023-01-18,Mısır
37.28181,39.27816,2022-06-03,Pamuk
36.85787,38.82318,2020-04-21,Mısır
37.74096,39.41723,2025-08-08,Buğday
36.78193,38.24075,2022-04-24,Antep Fıstığı
37.6669,39.30466,2024-03-13,Domates
37.01576,39.56304,2020-08-28,Buğday
37.04981,40.05251,2025-03-10,Buğday
37.68581,38.76117,2025-11-07,Mercimek
37.40577,38.08145,2024-02-06,Biber
37.54808,39.7425,2022-11-11,Mısır
37.391,38.22517,2021-05-03,Mercimek
37.27371,39.51212,2024-05-25,Pamuk
37.24749,38.45148,2023-06-23,Buğday
37.8468,39.99972,2021-12-04,Buğday
37.78323,39.99514,2023-01-17,Nohut
37.70331,38.56001,2025-01-16,Biber
37.71353,39.82707,2023-02-21,Nohut
37.72233,39.86403,2024-07-22,Domates
37.53583,38.98655,2024-10-18,Pamuk
37.63727,39.26575,2022-11-02,Arpa
37.6476,38.53963,2023-09-06,Arpa
37.13239,38.18795,2021-05-27,Buğday
36.86851,39.73088,2022-12-09,Arpa
37.14498,39.39179,2023-04-01,Antep Fıstığı
36.71836,40.09841,2022-12-14,Antep Fıstığı
37.41552,39.11851,2022-12-13,Antep Fıstığı
36.90329,39.02876,2021-02-17,Antep Fıstığı
37.21798,39.20724,2021-02-20,Arpa
37.53986,38.2274,2021-04-19,Nohut
37.35711,40.05573,2024-11-12,Arpa
36.84795,38.35141,2020-01-29,Domates
37.65386,38.0013,2021-09-02,Nohut
37.13807,39.61124,2021-07-03,Nohut
37.03733,37.89774,2025-11-30,Pamuk
37.36082,37.85771,2024-01-16,Arpa
36.76785,38.01309,2024-10-21,Buğday
37.26412,39.36643,2021-10-05,Nohut
36.86809,38.53219,2023-12-26,Biber
37.77095,38.09089,2023-04-11,Biber
37.7927,39.43527,2020-06-14,Biber
36.82613,39.72263,2020-09-13,Domates
37.72708,38.00334,2024-04-25,Buğday
36.86983,38.65278,2023-01-27,Domates
37.9199,38.61604,2023-11-05,Antep Fıstığı
37.90036,39.33328,2021-06-18,Mısır
36.85049,40.14768,2021-12-21,Mercimek
36.70914,39.69768,2021-03-05,Pamuk
37.06829,38.39366,2025-12-15,Arpa
36.82887,38.80137,2025-01-12,Buğday
36.94769,39.36683,2022-04-10,Antep Fıstığı
36.6989,37.93064,2024-04-22,Pamuk
37.39032,38.16818,2022-04-27,Mercimek
36.90927,39.99813,2025-07-10,Pamuk
36.84968,39.85493,2020-04-03,Biber
36.76675,39.97181,2025-02-02,Biber
37.64668,39.58728,2023-05-19,Buğday
37.59476,38.96769,2020-12-06,Mısır
36.96039,38.79816,2020-01-27,Nohut
37.5425,38.8347,2024-07-08,Domates
37.30154,38.68713,2022-11-05,Arpa
37.78969,39.03432,2022-12-15,Mercimek
36.7282,40.23637,2021-11-02,Buğday
36.75203,37.95185,2021-11-27,Antep Fıstığı
37.14046,40.01244,2023-03-07,Mercimek
37.62019,37.94666,2023-04-17,Arpa
37.0513,38.9938,2023-04-25,Mısır
36.76585,38.34185,2023-05-07,Buğday
37.89871,38.54047,2025-10-01,Mercimek
37.81766,37.98325,2020-01-14,Biber
37.07328,39.1271,2021-09-13,Antep Fıstığı
37.798,39.04699,2025-08-27,Pamuk
36.79529,40.1964,2022-03-07,Antep Fıstığı
36.88771,39.86454,2022-04-13,Arpa
37.14066,39.32123,2025-11-27,Nohut
36.753,39.67103,2021-06-19,Arpa
36.68783,38.59155,2023-04-14,Biber
37.55257,38.66378,2025-06-26,Mercimek
37.18495,39.34889,2020-10-03,Mısır
37.12674,38.67275,2022-01-26,Arpa
37.23972,37.86974,2020-11-06,Pamuk
37.50438,39.01793,2025-02-16,Biber
37.37709,39.84641,2020-07-21,Nohut
37.71746,39.21341,2021-07-16,Domates
37.55402,39.98052,2020-10-17,Biber
37.79004,38.34839,2020-03-24,Biber
37.3577,38.50599,2023-07-31,Mısır
36.97484,38.13425,2022-09-28,Domates
37.57509,38.32961,2023-05-18,Pamuk
37.72996,38.06303,2020-03-31,Nohut
37.39794,38.11811,2025-09-21,Mısır
37.25309,38.31568,2020-10-03,Pamuk
37.61754,38.61814,2021-07-09,Mercimek
37.41458,38.98015,2023-07-31,Mercimek
37.8264,38.87106,2025-08-13,Pamuk
36.99121,38.60687,2023-06-06,Nohut
37.84105,38.68354,2024-07-23,Arpa
37.90022,39.10063,2022-03-18,Biber
37.48352,39.35452,2021-09-07,Biber
37.02997,39.59119,2020-01-14,Pamuk
36.70993,37.88352,2021-10-04,Buğday
37.50224,39.62347,2023-10-02,Buğday
37.62001,37.95157,2020-01-05,Antep Fıstığı
37.16615,39.99507,2024-09-03,Nohut
37.49989,38.22451,2020-09-08,Arpa
36.77577,38.11456,2024-04-15,Nohut
37.21908,37.8273,2024-04-26,Nohut
36.77185,39.25689,2025-07-07,Mısır
37.35737,38.32484,2025-04-03,Mısır
37.13577,38.71572,2023-05-26,Mısır
37.93044,40.10389,2020-01-26,Domates
36.77901,38.48783,2022-08-10,Nohut
37.41557,39.87844,2025-05-15,Nohut
37.83145,37.90019,2025-08-10,Domates
36.81301,38.18635,2022-03-30,Domates
36.95535,39.79838,2022-02-05,Domates
37.11472,39.63034,2023-05-17,Mısır
37.07662,40.22763,2024-02-17,Biber
37.13921,39.0994,2023-01-31,Domates
36.96488,38.94816,2020-11-11,Nohut
37.77229,39.33634,2021-12-12,Buğday
37.63876,39.18383,2024-04-18,Antep Fıstığı
37.6143,40.22664,2021-01-13,Antep Fıstığı
37.13273,39.6615,2023-05-23,Domates
36.79349,39.72355,2025-03-09,Mısır
37.30658,38.57295,2020-11-25,Arpa
37.18997,39.92453,2023-01-18,Nohut
37.17872,38.97826,2024-01-26,Buğday
37.92665,39.92111,2023-10-22,Pamuk
36.84568,39.6143,2024-09-18,Pamuk
37.69024,40.09049,2025-08-15,Pamuk
37.66693,38.09945,2024-05-02,Mısır
37.77728,37.87658,2021-09-19,Buğday
36.9757,38.48619,2024-01-22,Mercimek
37.13031,38.48734,2024-12-16,Arpa
36.78675,38.71501,2025-04-20,Buğday
36.93234,39.0271,2022-07-13,Mercimek
37.02747,37.92793,2025-09-09,Nohut
36.96284,38.23851,2023-01-27,Buğday
37.73539,40.16064,2020-05-18,Pamuk
37.13108,37.85364,2024-03-18,Biber
37.50148,39.48543,2020-10-14,Pamuk
37.43944,38.67348,2024-03-14,Antep Fıstığı
37.3247,39.68751,2021-05-30,Biber
37.19778,40.14911,2020-08-14,Mısır
36.84249,39.36992,2024-11-05,Arpa
36.77723,38.95171,2023-10-19,Mısır
37.8531,39.9641,2025-02-08,Buğday
37.02477,38.07887,2020-02-24,Domates
36.98957,38.08213,2020-11-22,Biber
36.92389,38.75118,2022-03-26,Antep Fıstığı
37.05588,40.16593,2020-11-24,Pamuk
37.0409,38.85356,2024-07-17,Buğday
37.93166,38.41398,2021-05-25,Antep Fıstığı
37.87094,38.64325,2022-11-10,Arpa
37.67226,38.13607,2020-01-18,Buğday
37.22435,39.44529,2025-10-18,Domates
37.28818,40.12451,2023-10-22,Mısır
37.1477,37.96131,2021-11-14,Pamuk
36.65819,39.91293,2021-11-10,Buğday
36.94752,38.97663,2021-10-16,Buğday
37.37991,38.63405,2020-09-18,Arpa
37.44859,39.83659,2023-03-09,Nohut
37.38657,40.20664,2023-01-14,Pamuk
36.87866,39.2689,2021-06-28,Nohut
37.63952,39.54395,2023-07-01,Biber
37.26215,38.4301,2021-08-27,Arpa
37.58526,39.25832,2023-11-22,Arpa
37.63315,38.90929,2022-07-31,Mısır
37.22653,40.1489,2021-12-31,Domates
37.65114,38.67994,2022-10-06,Pamuk
37.91102,39.62964,2024-06-11,Mısır
36.69692,39.30426,2020-07-04,Biber
36.81537,40.06285,2025-04-26,Antep Fıstığı
37.28396,38.71688,2023-01-11,Mercimek
37.58851,38.70455,2024-03-01,Buğday
37.64192,39.63993,2025-04-08,Arpa
36.84963,39.14828,2021-11-09,Domates
37.9262,39.84674,2022-10-04,Arpa
36.91002,38.87628,2024-02-03,Pamuk
36.92992,39.91919,2020-08-06,Antep Fıstığı
36.74964,39.18581,2023-03-25,Domates
37.24898,40.18762,2020-12-04,Domates
37.79285,37.92037,2020-07-14,Mısır
37.1359,38.67216,2025-05-10,Mercimek
36.79132,38.61514,2020-08-17,Antep Fıstığı
36.73504,39.73912,2022-03-12,Buğday
37.26787,39.8928,2021-02-08,Domates
37.05449,38.36749,2022-08-01,Antep Fıstığı
37.70193,39.67967,2023-09-12,Buğday
37.18204,38.3569,2025-02-18,Buğday
36.95484,39.66086,2025-06-27,Domates
37.92569,39.65017,2020-08-13,Arpa
37.22211,40.14737,2022-07-25,Antep Fıstığı
37.3455,38.40203,2020-11-10,Antep Fıstığı
37.86109,38.26711,2025-11-02,Pamuk
37.29978,38.08632,2021-02-10,Antep Fıstığı
36.89811,39.65497,2021-04-06,Arpa
36.70387,40.22657,2023-03-25,Mercimek
36.94609,38.42258,2025-06-29,Arpa
36.84541,38.99466,2025-09-22,Nohut
37.83066,38.85784,2025-01-13,Antep Fıstığı
36.8803,39.34184,2022-04-07,Domates
36.73486,38.45058,2022-01-04,Nohut
36.7337,39.86229,2021-05-13,Nohut
37.54251,39.1363,2022-04-23,Mısır
36.81762,39.42371,2023-08-27,Domates
37.47229,38.0487,2025-01-05,Mercimek
36.90926,38.27674,2024-07-15,Domates
37.02468,40.16085,2024-03-29,Buğday
37.2543,39.92644,2024-03-09,Domates
36.88408,38.2073,2024-03-02,Antep Fıstığı
36.75029,39.3663,2021-09-14,Mercimek
37.11495,37.99533,2020-04-10,Mercimek
37.17055,39.00763,2023-03-17,Arpa
37.67147,38.03237,2024-08-25,Biber
36.65214,40.00255,2023-07-26,Biber
37.21504,38.30023,2023-07-07,Mercimek
37.53772,38.61996,2025-06-23,Nohut
37.32643,39.49087,2022-04-30,Nohut
37.20333,39.46186,2021-03-30,Nohut
37.9066,39.70369,2021-12-24,Domates
36.80603,38.23356,2025-07-07,Domates
37.61535,40.08448,2022-02-08,Arpa
37.81924,40.18664,2023-06-06,Nohut
37.70843,37.97051,2021-10-08,Mısır
37.56768,38.22812,2021-11-16,Antep Fıstığı
37.7505,39.58165,2021-06-04,Buğday
37.34187,38.62138,2025-11-07,Buğday
37.09291,39.72195,2022-08-02,Buğday
36.79298,40.09179,2022-10-02,Biber
37.27691,39.95639,2024-09-10,Antep Fıstığı
37.70708,40.18827,2021-12-20,Antep Fıstığı
37.84181,37.88439,2024-07-26,Nohut
37.73349,38.44768,2021-09-17,Mercimek
37.13988,38.06476,2022-08-20,Mercimek
37.71296,38.31428,2024-06-29,Pamuk
36.67404,38.74942,2022-11-24,Buğday
37.70736,40.15029,2025-06-08,Biber
37.78458,38.31027,2022-09-20,Nohut
37.52288,39.25508,2024-06-02,Domates
36.75716,39.42261,2024-03-04,Biber
37.47409,39.74931,2023-10-02,Nohut
36.68488,38.30468,2024-12-23,Buğday
36.70055,38.9265,2025-04-24,Biber
37.6156,38.42427,2025-09-12,Domates
37.43784,38.38435,2024-05-28,Arpa
37.90396,38.79615,2024-07-03,Nohut
37.73747,40.16152,2023-02-13,Antep Fıstığı
37.28092,37.86088,2021-12-17,Nohut
37.93895,38.82452,2021-01-08,Buğday
37.16505,38.11219,2025-02-07,Arpa
37.21245,39.20255,2024-01-06,Antep Fıstığı
37.71776,38.05591,2022-01-21,Pamuk
37.71547,39.23175,2025-05-28,Pamuk
36.65495,38.13318,2021-07-19,Domates
37.49615,38.98071,2020-09-17,Domates
37.47783,39.74007,2020-11-23,Domates
37.90206,38.7603,2025-07-03,Arpa
36.92517,39.20472,2024-05-29,Antep Fıstığı
37.93116,39.29015,2022-05-12,Domates
37.21007,39.16516,2021-09-28,Biber
37.60233,39.63421,2025-10-27,Nohut
37.68274,38.58415,2020-02-01,Mısır
37.7102,39.02431,2022-10-14,Nohut
37.19657,39.44432,2023-03-14,Domates
37.81423,40.07112,2024-08-31,Arpa
37.86521,38.89341,2022-01-05,Arpa
36.9736,38.93303,2023-08-21,Buğday
36.7576,40.22474,2022-12-07,Domates
37.77892,40.08318,2023-03-28,Antep Fıstığı
37.29509,38.01827,2022-07-19,Biber
37.42451,39.73255,2020-05-04,Mercimek
36.84718,37.93225,2024-05-01,Buğday
37.84805,38.62417,2023-08-19,Buğday
37.32546,40.00234,2022-09-15,Buğday
36.88218,38.76275,2023-08-11,Antep Fıstığı
37.27611,40.14075,2024-06-21,Pamuk
37.28377,39.3313,2025-10-15,Antep Fıstığı
36.71366,39.76284,2020-01-26,Buğday
36.90808,38.34871,2023-12-28,Mısır
37.10264,38.42217,2020-01-14,Mısır
37.2105,39.88059,2024-06-30,Arpa
36.79001,38.24477,2022-02-24,Arpa
37.91579,40.15532,2020-07-05,Mercimek
37.32408,40.10973,2021-12-24,Buğday
37.16561,39.71819,2025-05-23,Arpa
37.33909,39.36042,2022-05-18,Mercimek
37.44119,39.03811,2023-09-06,Nohut
37.68688,38.05446,2022-01-08,Mısır
37.01594,39.00372,2023-10-22,Mercimek
37.00692,38.21266,2024-03-22,Mısır
37.31837,39.9404,2022-07-07,Mısır
37.54107,39.09999,2020-02-17,Mercimek
37.57237,37.90883,2023-10-22,Mısır
36.96058,39.70836,2021-10-30,Nohut
37.54635,39.63507,2020-05-12,Biber
37.32941,38.8968,2024-01-26,Antep Fıstığı
36.66097,39.87551,2023-07-27,Domates
37.18937,40.14206,2021-05-14,Antep Fıstığı
37.88454,38.20352,2021-03-25,Pamuk
37.10266,40.02223,2021-12-31,Arpa
36.86937,39.44759,2025-02-20,Biber
37.01095,38.3534,2024-04-17,Arpa
37.53978,38.48995,2020-08-25,Domates
37.68645,40.1438,2023-01-19,Arpa
36.67376,39.0671,2024-06-12,Antep Fıstığı
37.72197,39.03834,2024-02-01,Antep Fıstığı
36.75709,39.25258,2023-01-24,Mısır
37.17739,38.79444,2022-05-30,Antep Fıstığı
37.91406,38.06567,2023-03-05,Biber
37.09441,39.53764,2021-06-02,Arpa
37.92865,39.65176,2021-03-17,Pamuk
37.50795,38.6499,2022-10-26,Nohut
37.79366,38.75502,2022-05-22,Antep Fıstığı
37.22928,39.2076,2025-08-03,Mısır
37.5096,39.38328,2020-06-24,Arpa
37.60213,39.19001,2023-04-12,Nohut
37.79947,38.12051,2023-02-09,Antep Fıstığı
37.27308,40.17437,2021-11-27,Mısır
37.14219,39.95911,2022-08-04,Pamuk
36.95801,37.81463,2023-02-18,Buğday
37.82775,39.4642,2025-08-09,Pamuk
37.70719,38.89301,2020-05-26,Mısır
37.36636,38.43891,2024-02-21,Biber
37.83232,38.18094,2025-01-14,Buğday
36.99352,38.48781,2024-02-24,Nohut
37.15182,38.44552,2022-04-29,Mercimek
37.21647,39.73154,2025-11-22,Biber
37.86208,39.52082,2025-03-13,Pamuk
37.08092,37.80304,2022-12-17,Biber
37.13028,39.71108,2022-05-25,Domates
36.85456,38.23734,2023-01-16,Domates
37.902,39.41465,2020-06-04,Arpa
36.81743,38.1114,2021-07-10,Pamuk
37.54899,38.65791,2021-06-27,Antep Fıstığı
37.92356,37.99743,2025-08-20,Mercimek
36.67896,38.32528,2024-09-29,Biber
37.93222,40.21384,2022-08-08,Domates
37.59564,38.68586,2022-10-26,Buğday
37.75521,40.23946,2022-06-12,Domates
37.34871,39.42085,2023-12-01,Domates
37.46556,38.55469,2023-08-19,Biber
37.2105,39.9298,2020-11-03,Domates
37.50519,39.37027,2022-10-08,Domates
36.98898,38.88332,2024-05-21,Mısır
36.87405,37.87601,2025-03-07,Buğday
36.77834,40.23645,2025-05-30,Arpa
37.6838,37.83065,2021-05-27,Domates
37.17175,39.46599,2020-02-21,Buğday
37.43982,39.74554,2020-10-27,Buğday
37.29028,40.22722,2020-02-18,Domates
37.03163,39.44067,2020-05-20,Nohut
37.67661,39.14235,2024-11-03,Nohut
37.77915,37.90448,2023-02-25,Mercimek
37.36082,38.01723,2020-03-24,Nohut
36.98955,38.40497,2020-07-14,Domates
36.80997,38.48704,2025-05-01,Nohut
37.55596,39.37366,2023-06-12,Mercimek
37.8137,38.19343,2022-11-25,Pamuk
37.33648,39.82389,2021-10-18,Mercimek
37.78317,39.11964,2023-04-02,Biber
37.25118,40.20147,2023-09-28,Buğday
37.30362,38.36317,2023-10-09,Buğday
37.13787,38.39937,2021-05-05,Mısır
37.86985,38.94116,2020-06-27,Mercimek
37.89195,38.03303,2023-06-05,Pamuk
37.18033,38.74394,2025-04-20,Buğday
